rank,id,score
992,2185,116.87034867326281
993,1614,116.56317623669024
994,4887,116.36212556231646
995,0634,115.57584035058413
996,3579,115.46423082560936
997,2679,115.43022150137078
998,8595,115.16081430541156
999,6827,115.15651975605026
1000,7921,114.93785393540053
1001,4342,114.89550033869311
1002,7351,114.7363988170934
1003,7507,114.68042227511367
1004,6138,114.62651327864312
1005,8050,114.59980389175978
1006,6208,114.57057318073119
1007,9085,114.56384252137441
1008,9925,114.53878052010172
1009,6061,114.46269707177287
1010,3998,114.34381568617471
1011,3976,114.29014077605389
1012,4048,114.17794224408586
1013,1814,114.04822001227215
1014,7269,114.04315481425269
1015,1578,114.02541707376433
1016,2410,113.80038100031996
1017,0899,113.48705683192411
1018,1128,113.36725362317841
1019,3002,113.06054544149958
1020,9022,112.88596062704532
1021,2672,112.83474414290757
1022,5263,112.65195668507549
1023,8723,111.94521455429036
1024,5735,111.82642468546648
1025,1950,111.71686099148543
1026,7053,111.53134194959134
1027,9825,111.36791753224193
1028,5624,111.29095600141004
1029,7828,111.21478685790827
1030,3763,111.19121047734042
1031,9183,110.74218424624483
1032,0061,110.65035943763466
1033,4653,110.21751976298405
1034,3679,110.17768846548515
1035,5879,110.0693514220982
1036,9072,110.01563030448968
1037,3922,109.94381801766353
1038,4089,109.87203613931723
1039,8976,109.68520671354204
1040,1624,109.54431161308283
1041,9567,109.45430036525939
1042,7957,109.44425090957313
1043,2090,109.40682733732258
1044,7932,109.21395152034354
1045,4309,108.98854369743039
1046,4625,108.94024977502302
1047,7861,108.88330487501024
1048,5317,108.66197682038349
1049,8362,108.54783363423083
1050,9659,108.51947451960639
1051,4630,108.44371418063368
1052,7802,108.43108525814546
1053,1986,108.37916426072883
1054,2673,108.3204209526699
1055,7058,108.28682569179715
1056,3820,108.17224700547663
1057,6052,108.0218881784905
1058,9595,107.7738466649353
1059,3780,107.60100154955396
1060,5972,107.4920538134209
1061,7454,107.48471079101988
1062,0337,107.47938723809186
1063,9174,107.44560424616019
1064,9515,107.37867540333065
1065,5682,107.24098982899247
1066,8456,107.18819358711302
1067,6092,107.1745616251179
1068,0134,107.11181117451149
